hour,A,AG,AL,AP,AU,BU,C,CF,CU,EG,FG,HC,I,J,JD,JM,M,MA,NI,P,PP,RB,RM,RU,SF,SM,SR,TA,Y,ZC,ZN
2013-01-08 13:55:00,4756.0,6590.0,15365.0,,340.18,,2503.0,19225.0,58450.0,,1515.0,,,1896.0,,,3202.0,,,7174.0,,4045.0,2230.0,26475.0,,,5687.0,8598.0,8706.0,,15570.0
2013-01-08 14:55:00,4757.0,6568.0,15330.0,,339.62,,2503.0,19190.0,58400.0,,1513.0,,,1890.0,,,3211.0,,,7128.0,,4048.0,2236.0,26425.0,,,5681.0,8558.0,8676.0,,15505.0
2013-01-09 09:45:00,4768.0,6615.0,15355.0,,341.68,,2501.0,19265.0,58380.0,,1514.0,,,1886.0,,,3220.0,,,7128.0,,4033.0,2247.0,26385.0,,,5649.0,8486.0,8646.0,,15545.0
2013-01-09 10:55:00,4769.0,6611.0,15345.0,,341.53,,2503.0,19250.0,58380.0,,1513.0,,,1882.0,,,3219.0,,,7138.0,,4024.0,2243.0,26365.0,,,5640.0,8468.0,8646.0,,15535.0
2013-01-09 13:55:00,4758.0,6616.0,15340.0,,342.22,,2498.0,19215.0,58360.0,,1515.0,,,1873.0,,,3209.0,,,7116.0,,4026.0,2234.0,26415.0,,,5625.0,8468.0,8624.0,,15520.0
2013-01-09 14:55:00,4755.0,6621.0,15335.0,,342.57,,2491.0,19205.0,58360.0,,1518.0,,,1867.0,,,3190.0,,,7120.0,,4028.0,2233.0,26290.0,,,5624.0,8448.0,8622.0,,15515.0
2013-01-10 09:45:00,4763.0,6596.0,15330.0,,341.03,,2482.0,19195.0,58460.0,,1528.0,,,1875.0,,,3194.0,,,7168.0,,4058.0,2242.0,26445.0,,,5635.0,8466.0,8666.0,,15550.0
2013-01-10 10:55:00,4764.0,6598.0,15335.0,,341.2,,2481.0,19200.0,58490.0,,1522.0,,,1864.0,,,3190.0,,,7160.0,,4049.0,2239.0,26420.0,,,5625.0,8448.0,8656.0,,15540.0
2013-01-10 13:55:00,4763.0,6606.0,15340.0,,341.66,,2481.0,19195.0,58520.0,,1514.0,,,1865.0,,,3187.0,,,7102.0,,4039.0,2236.0,26355.0,,,5620.0,8448.0,8620.0,,15555.0
2013-01-10 14:55:00,4761.0,6612.0,15360.0,,342.0,,2485.0,19155.0,58830.0,,1511.0,,,1864.0,,,3176.0,,,7032.0,,4046.0,2231.0,26465.0,,,5619.0,8474.0,8566.0,,15620.0
2013-01-11 09:45:00,4769.0,6703.0,15365.0,,344.4,,2484.0,19195.0,58790.0,,1506.0,,,1865.0,,,3181.0,,,7024.0,,4040.0,2249.0,26565.0,,,5598.0,8402.0,8564.0,,15660.0
2013-01-11 10:55:00,4770.0,6681.0,15360.0,,344.2,,2484.0,19160.0,58900.0,,1501.0,,,1861.0,,,3172.0,,,6982.0,,4030.0,2242.0,26485.0,,,5587.0,8376.0,8532.0,,15650.0
2013-01-11 13:55:00,4776.0,6687.0,15350.0,,344.6,,2486.0,19120.0,58670.0,,1483.0,,,1823.0,,,3174.0,,,6960.0,,3957.0,2241.0,26110.0,,,5576.0,8344.0,8524.0,,15570.0
2013-01-11 14:55:00,4784.0,6674.0,15345.0,,344.28,,2483.0,19115.0,58580.0,,1487.0,,,1817.0,,,3173.0,,,6950.0,,3950.0,2243.0,25950.0,,,5562.0,8316.0,8504.0,,15575.0
2013-01-14 09:45:00,4814.0,6637.0,15310.0,,342.66,,2471.0,19160.0,58500.0,,1504.0,,,1816.0,,,3221.0,,,6964.0,,3950.0,2260.0,25675.0,,,5569.0,8336.0,8544.0,,15460.0
2013-01-14 10:55:00,4808.0,6657.0,15315.0,,342.69,,2467.0,19160.0,58520.0,,1522.0,,,1826.0,,,3222.0,,,6988.0,,3965.0,2257.0,25770.0,,,5567.0,8358.0,8534.0,,15490.0
2013-01-14 13:55:00,4811.0,6679.0,15320.0,,342.6,,2467.0,19180.0,58740.0,,1555.0,,,1875.0,,,3225.0,,,6974.0,,4033.0,2258.0,26050.0,,,5579.0,8408.0,8516.0,,15550.0
2013-01-14 14:55:00,4822.0,6660.0,15320.0,,342.31,,2469.0,19155.0,58680.0,,1555.0,,,1877.0,,,3248.0,,,6990.0,,4032.0,2266.0,25940.0,,,5576.0,8404.0,8530.0,,15545.0
2013-01-15 09:45:00,4824.0,6722.0,15265.0,,342.65,,2475.0,19170.0,58360.0,,1560.0,,,1871.0,,,3267.0,,,7060.0,,4016.0,2297.0,25910.0,,,5551.0,8294.0,8664.0,,15465.0
2013-01-15 10:55:00,4810.0,6751.0,15235.0,,343.13,,2475.0,19175.0,58350.0,,1545.0,,,1865.0,,,3262.0,,,7060.0,,4007.0,2283.0,25940.0,,,5548.0,8312.0,8652.0,,15490.0
2013-01-15 13:55:00,4808.0,6754.0,15265.0,,343.1,,2473.0,19180.0,58080.0,,1546.0,,,1863.0,,,3242.0,,,7014.0,,4005.0,2278.0,25805.0,,,5548.0,8326.0,8624.0,,15325.0
2013-01-15 14:55:00,4809.0,6765.0,15220.0,,343.28,,2469.0,19155.0,57860.0,,1545.0,,,1856.0,,,3236.0,,,7000.0,,4012.0,2263.0,25675.0,,,5546.0,8270.0,8606.0,,15280.0
2013-01-16 09:45:00,4822.0,6800.0,15265.0,,345.32,,2469.0,19200.0,58140.0,,1541.0,,,1842.0,,,3241.0,,,7044.0,,3968.0,2259.0,25605.0,,,5567.0,8268.0,8672.0,,15355.0
2013-01-16 10:55:00,4825.0,6797.0,15260.0,,344.84,,2470.0,19190.0,58190.0,,1543.0,,,1850.0,,,3249.0,,,7060.0,,3973.0,2268.0,25515.0,,,5567.0,8262.0,8676.0,,15355.0
2013-01-16 13:55:00,4819.0,6787.0,15225.0,,344.85,,2469.0,19195.0,58000.0,,1553.0,,,1834.0,,,3245.0,,,7036.0,,3952.0,2263.0,25515.0,,,5556.0,8258.0,8652.0,,15325.0
2013-01-16 14:55:00,4828.0,6803.0,15245.0,,345.35,,2470.0,19245.0,58170.0,,1572.0,,,1843.0,,,3257.0,,,7066.0,,3961.0,2274.0,25585.0,,,5553.0,8256.0,8678.0,,15350.0
2013-01-17 09:45:00,4827.0,6788.0,15220.0,,344.4,,2465.0,19270.0,57840.0,,1570.0,,,1845.0,,,3268.0,,,7080.0,,3963.0,2284.0,25660.0,,,5548.0,8290.0,8702.0,,15345.0
2013-01-17 10:55:00,4827.0,6785.0,15210.0,,344.3,,2466.0,19245.0,57790.0,,1561.0,,,1839.0,,,3267.0,,,7056.0,,3944.0,2290.0,25540.0,,,5537.0,8260.0,8710.0,,15320.0
2013-01-17 13:55:00,4821.0,6771.0,15235.0,,344.15,,2473.0,19265.0,57800.0,,1559.0,,,1841.0,,,3255.0,,,7016.0,,3954.0,2300.0,25630.0,,,5523.0,8290.0,8690.0,,15335.0
2013-01-17 14:55:00,4812.0,6776.0,15250.0,,344.0,,2470.0,19250.0,57840.0,,1559.0,,,1858.0,,,3237.0,,,6984.0,,3975.0,2298.0,25635.0,,,5509.0,8290.0,8674.0,,15335.0
2013-01-18 09:45:00,4810.0,6828.0,15280.0,,345.71,,2472.0,19220.0,58330.0,,1580.0,,,1887.0,,,3245.0,,,6962.0,,4010.0,2440.0,25905.0,,,5542.0,8378.0,8674.0,,15450.0
2013-01-18 10:55:00,4818.0,6848.0,15260.0,,345.5,,2475.0,19240.0,58280.0,,1568.0,,,1887.0,,,3241.0,,,6966.0,,4001.0,2450.0,25865.0,,,5533.0,8374.0,8682.0,,15450.0
2013-01-18 13:55:00,4820.0,6857.0,15270.0,,345.59,,2475.0,19250.0,58490.0,,1560.0,,,1884.0,,,3247.0,,,7020.0,,4002.0,2449.0,25945.0,,,5545.0,8406.0,8764.0,,15480.0
2013-01-18 14:55:00,4825.0,6859.0,15285.0,,345.46,,2477.0,19250.0,58600.0,,1563.0,,,1893.0,,,3266.0,,,7040.0,,4006.0,2462.0,26000.0,,,5550.0,8394.0,8786.0,,15495.0
2013-01-21 09:45:00,4843.0,6883.0,15290.0,,346.15,,2476.0,19245.0,58440.0,,1570.0,,,1918.0,,,3271.0,,,7066.0,,4020.0,2473.0,25820.0,,,5510.0,8404.0,8862.0,,15470.0
2013-01-21 10:55:00,4843.0,6878.0,15285.0,,345.57,,2472.0,19275.0,58400.0,,1568.0,,,1925.0,,,3293.0,,,7070.0,,4019.0,2474.0,25940.0,,,5509.0,8394.0,8848.0,,15455.0
2013-01-21 13:55:00,4829.0,6856.0,15270.0,,345.74,,2470.0,19290.0,58430.0,,1571.0,,,1935.0,,,3275.0,,,7040.0,,4024.0,2464.0,25865.0,,,5499.0,8392.0,8796.0,,15460.0
2013-01-21 14:55:00,4831.0,6854.0,15255.0,,345.75,,2468.0,19240.0,58390.0,,1577.0,,,1918.0,,,3286.0,,,7052.0,,3996.0,2470.0,25800.0,,,5467.0,8378.0,8820.0,,15450.0
2013-01-22 09:45:00,4826.0,6871.0,15275.0,,346.2,,2467.0,19265.0,58660.0,,1575.0,,,1916.0,,,3282.0,,,7082.0,,3994.0,2475.0,26145.0,,,5473.0,8398.0,8842.0,,15515.0
2013-01-22 10:55:00,4830.0,6860.0,15260.0,,346.4,,2467.0,19270.0,58710.0,,1589.0,,,1928.0,,,3286.0,,,7090.0,,4005.0,2469.0,26140.0,,,5471.0,8324.0,8840.0,,15540.0
2013-01-22 13:55:00,4829.0,6865.0,15250.0,,346.78,,2469.0,19275.0,58810.0,,1576.0,,,1916.0,,,3288.0,,,7116.0,,4006.0,2467.0,26130.0,,,5484.0,8314.0,8846.0,,15550.0
2013-01-22 14:55:00,4833.0,6868.0,15270.0,,346.99,,2469.0,19270.0,58960.0,,1568.0,,,1920.0,,,3296.0,,,7124.0,,4018.0,2468.0,26180.0,,,5485.0,8324.0,8838.0,,15585.0
2013-01-23 09:45:00,4822.0,6872.0,15265.0,,346.66,,2464.0,19395.0,58730.0,,1563.0,,,1922.0,,,3297.0,,,7136.0,,4030.0,2468.0,26100.0,,,5522.0,8308.0,8904.0,,15580.0
2013-01-23 10:55:00,4823.0,6868.0,15260.0,,346.66,,2469.0,19570.0,58690.0,,1561.0,,,1924.0,,,3291.0,,,7124.0,,4023.0,2462.0,26070.0,,,5519.0,8314.0,8900.0,,15580.0
2013-01-23 13:55:00,4822.0,6874.0,15250.0,,346.54,,2468.0,19525.0,58690.0,,1551.0,,,1927.0,,,3295.0,,,7118.0,,4020.0,2460.0,26035.0,,,5514.0,8338.0,8890.0,,15585.0
2013-01-23 14:55:00,4823.0,6867.0,15250.0,,346.37,,2467.0,19620.0,58780.0,,1560.0,,,1944.0,,,3293.0,,,7136.0,,4075.0,2451.0,26130.0,,,5507.0,8326.0,8912.0,,15635.0
2013-01-24 09:45:00,4798.0,6827.0,15220.0,,344.45,,2463.0,19550.0,58550.0,,1561.0,,,1930.0,,,3249.0,,,7088.0,,4078.0,2417.0,25765.0,,,5528.0,8264.0,8806.0,,15570.0
2013-01-24 10:55:00,4791.0,6827.0,15220.0,,344.43,,2459.0,19545.0,58680.0,,1558.0,,,1935.0,,,3245.0,,,7066.0,,4080.0,2417.0,25805.0,,,5529.0,8270.0,8810.0,,15585.0
2013-01-24 13:55:00,4780.0,6825.0,15220.0,,343.45,,2459.0,19440.0,58560.0,,1527.0,,,1918.0,,,3216.0,,,7010.0,,4053.0,2366.0,25735.0,,,5527.0,8246.0,8760.0,,15550.0
2013-01-24 14:55:00,4786.0,6806.0,15220.0,,343.3,,2454.0,19575.0,58610.0,,1536.0,,,1925.0,,,3217.0,,,7020.0,,4064.0,2368.0,25775.0,,,5530.0,8356.0,8760.0,,15555.0
2013-01-25 09:45:00,4802.0,6736.0,15230.0,,341.45,,2459.0,19700.0,58930.0,,1547.0,,,1921.0,,,3247.0,,,7034.0,,4078.0,2384.0,25850.0,,,5528.0,8388.0,8804.0,,15700.0
2013-01-25 10:55:00,4798.0,6741.0,15230.0,,341.55,,2460.0,19790.0,59030.0,,1540.0,,,1920.0,,,3247.0,,,7058.0,,4084.0,2378.0,25880.0,,,5523.0,8402.0,8806.0,,15690.0
2013-01-25 13:55:00,4795.0,6750.0,15230.0,,341.55,,2459.0,19775.0,59000.0,,1542.0,,,1923.0,,,3242.0,,,7034.0,,4105.0,2380.0,25855.0,,,5521.0,8372.0,8784.0,,15695.0
2013-01-25 14:55:00,4788.0,6765.0,15225.0,,341.7,,2460.0,19715.0,58990.0,,1546.0,,,1925.0,,,3242.0,,,7034.0,,4115.0,2374.0,25795.0,,,5513.0,8384.0,8804.0,,15700.0
2013-01-28 09:45:00,4799.0,6689.0,15190.0,,340.06,,2457.0,19615.0,58730.0,,1565.0,,,1927.0,,,3259.0,,,7006.0,,4127.0,2238.0,25725.0,,,5432.0,8386.0,8788.0,,15715.0
2013-01-28 10:55:00,4797.0,6680.0,15185.0,,339.88,,2457.0,19625.0,58670.0,,1565.0,,,1924.0,,,3247.0,,,6974.0,,4115.0,2230.0,25585.0,,,5437.0,8390.0,8754.0,,15665.0
2013-01-28 13:55:00,4801.0,6690.0,15175.0,,339.89,,2457.0,19685.0,58730.0,,1574.0,,,1934.0,,,3257.0,,,7012.0,,4125.0,2238.0,25725.0,,,5435.0,8472.0,8778.0,,15700.0
2013-01-28 14:55:00,4816.0,6691.0,15175.0,,340.34,,2462.0,19685.0,58750.0,,1575.0,,,1933.0,,,3273.0,,,7030.0,,4126.0,2246.0,25750.0,,,5430.0,8486.0,8814.0,,15695.0
2013-01-29 09:45:00,4811.0,6676.0,15155.0,,340.0,,2459.0,19895.0,58850.0,,1573.0,,,1950.0,,,3256.0,,,6992.0,,4122.0,2244.0,25890.0,,,5445.0,8480.0,8758.0,,15685.0
2013-01-29 10:55:00,4811.0,6670.0,15155.0,,340.26,,2461.0,19950.0,58720.0,,1578.0,,,1945.0,,,3263.0,,,7010.0,,4117.0,2259.0,25870.0,,,5446.0,8484.0,8784.0,,15680.0
2013-01-29 13:55:00,4813.0,6676.0,15150.0,,340.52,,2462.0,20205.0,58820.0,,1574.0,,,1946.0,,,3263.0,,,7006.0,,4121.0,2257.0,25915.0,,,5448.0,8500.0,8768.0,,15710.0
2013-01-29 14:55:00,4817.0,6692.0,15170.0,,340.86,,2465.0,20440.0,59040.0,,1580.0,,,1948.0,,,3262.0,,,7016.0,,4124.0,2258.0,26050.0,,,5445.0,8520.0,8760.0,,15750.0
2013-01-30 09:45:00,4825.0,6731.0,15280.0,,341.12,,2464.0,20340.0,59390.0,,1611.0,,,1960.0,,,3280.0,,,7052.0,,4156.0,2269.0,26255.0,,,5484.0,8536.0,8784.0,,16045.0
2013-01-30 10:55:00,4827.0,6731.0,15295.0,,341.15,,2465.0,20330.0,59430.0,,1609.0,,,1966.0,,,3285.0,,,7066.0,,4176.0,2270.0,26235.0,,,5504.0,8530.0,8800.0,,16040.0
2013-01-30 13:55:00,4830.0,6728.0,15305.0,,341.32,,2465.0,20425.0,59390.0,,1608.0,,,1962.0,,,3301.0,,,7062.0,,4185.0,2273.0,26245.0,,,5496.0,8540.0,8804.0,,16015.0
2013-01-30 14:55:00,4848.0,6725.0,15315.0,,341.49,,2468.0,20385.0,59390.0,,1615.0,,,1953.0,,,3329.0,,,7076.0,,4185.0,2277.0,26285.0,,,5483.0,8546.0,8808.0,,16040.0
2013-01-31 09:45:00,4852.0,6831.0,15340.0,,343.12,,2473.0,20070.0,59640.0,,1638.0,,,1949.0,,,3359.0,,,7104.0,,4189.0,2284.0,26400.0,,,5527.0,8576.0,8862.0,,16105.0
2013-01-31 10:55:00,4842.0,6837.0,15345.0,,343.25,,2473.0,20065.0,59610.0,,1631.0,,,1947.0,,,3354.0,,,7104.0,,4180.0,2286.0,26335.0,,,5533.0,8586.0,8864.0,,16105.0
2013-01-31 13:55:00,4848.0,6851.0,15355.0,,343.34,,2475.0,20015.0,59690.0,,1632.0,,,1947.0,,,3359.0,,,7168.0,,4170.0,2292.0,26375.0,,,5545.0,8584.0,8890.0,,16190.0
2013-01-31 14:55:00,4837.0,6853.0,15370.0,,343.13,,2474.0,20000.0,59800.0,,1627.0,,,1963.0,,,3356.0,,,7166.0,,4187.0,2288.0,26390.0,,,5547.0,8584.0,8888.0,,16230.0
2013-02-01 09:45:00,4784.0,6732.0,15290.0,,340.11,,2470.0,20095.0,59540.0,,1623.0,,,1958.0,,,3336.0,,,7184.0,,4178.0,2250.0,26270.0,,,5561.0,8570.0,8892.0,,16110.0
2013-02-01 10:55:00,4786.0,6739.0,15270.0,,340.03,,2469.0,20020.0,59490.0,,1622.0,,,1959.0,,,3344.0,,,7156.0,,4185.0,2261.0,26240.0,,,5567.0,8588.0,8890.0,,16065.0
2013-02-01 13:55:00,4788.0,6739.0,15295.0,,340.14,,2472.0,20025.0,59720.0,,1627.0,,,1966.0,,,3344.0,,,7174.0,,4204.0,2263.0,26480.0,,,5585.0,8610.0,8896.0,,16155.0
2013-02-01 14:55:00,4796.0,6741.0,15300.0,,340.19,,2474.0,20010.0,59780.0,,1631.0,,,1975.0,,,3388.0,,,7194.0,,4224.0,2278.0,26505.0,,,5586.0,8630.0,8912.0,,16155.0
2013-02-04 09:45:00,4791.0,6785.0,15345.0,,341.41,,2483.0,20030.0,60260.0,,1648.0,,,2008.0,,,3374.0,,,7230.0,,4238.0,2304.0,26790.0,,,5566.0,8714.0,8942.0,,16310.0
2013-02-04 10:55:00,4795.0,6806.0,15330.0,,342.31,,2477.0,19980.0,60120.0,,1647.0,,,2004.0,,,3387.0,,,7228.0,,4229.0,2302.0,26760.0,,,5580.0,8728.0,8986.0,,16265.0
2013-02-04 13:55:00,4792.0,6814.0,15330.0,,342.16,,2477.0,20040.0,60150.0,,1670.0,,,2018.0,,,3395.0,,,7220.0,,4256.0,2308.0,26830.0,,,5570.0,8742.0,8986.0,,16300.0
2013-02-04 14:55:00,4786.0,6808.0,15340.0,,341.8,,2478.0,19985.0,60090.0,,1670.0,,,2016.0,,,3374.0,,,7198.0,,4256.0,2301.0,27095.0,,,5571.0,8790.0,8960.0,,16270.0
2013-02-05 09:45:00,4788.0,6815.0,15375.0,,342.5,,2398.0,19950.0,60020.0,,1668.0,,,2022.0,,,3380.0,,,7314.0,,4239.0,2324.0,27055.0,,,5567.0,8788.0,8926.0,,16210.0
2013-02-05 10:55:00,4787.0,6791.0,15375.0,,342.51,,2396.0,20030.0,59950.0,,1679.0,,,2037.0,,,3384.0,,,7300.0,,4290.0,2319.0,27030.0,,,5555.0,8788.0,8916.0,,16140.0
2013-02-05 13:55:00,4784.0,6795.0,15365.0,,342.81,,2398.0,20005.0,60040.0,,1685.0,,,2043.0,,,3381.0,,,7300.0,,4266.0,2312.0,27320.0,,,5540.0,8804.0,8920.0,,16130.0
2013-02-05 14:55:00,4780.0,6799.0,15370.0,,343.09,,2398.0,19995.0,60010.0,,1685.0,,,2064.0,,,3375.0,,,7320.0,,4291.0,2319.0,27330.0,,,5550.0,8856.0,8914.0,,16100.0
2013-02-06 09:45:00,4783.0,6805.0,15385.0,,341.87,,2389.0,20050.0,60180.0,,1695.0,,,2056.0,,,3385.0,,,7310.0,,4268.0,2320.0,27465.0,,,5575.0,8896.0,8910.0,,16170.0
2013-02-06 10:55:00,4785.0,6802.0,15380.0,,342.0,,2391.0,20020.0,60130.0,,1696.0,,,2061.0,,,3388.0,,,7306.0,,4246.0,2315.0,27420.0,,,5579.0,8884.0,8900.0,,16160.0
2013-02-06 13:55:00,4785.0,6796.0,15365.0,,342.1,,2392.0,19980.0,60000.0,,1692.0,,,2060.0,,,3387.0,,,7282.0,,4238.0,2313.0,27095.0,,,5563.0,8894.0,8884.0,,16110.0
2013-02-06 14:55:00,4780.0,6786.0,15325.0,,342.28,,2391.0,19955.0,59920.0,,1689.0,,,2056.0,,,3377.0,,,7268.0,,4212.0,2304.0,27080.0,,,5556.0,8842.0,8860.0,,16045.0
2013-02-07 09:45:00,4763.0,6806.0,15285.0,,343.2,,2383.0,19885.0,59720.0,,1674.0,,,2063.0,,,3359.0,,,7226.0,,4202.0,2295.0,26830.0,,,5484.0,8804.0,8810.0,,15955.0
2013-02-07 10:55:00,4764.0,6814.0,15330.0,,343.1,,2385.0,19905.0,59720.0,,1675.0,,,2066.0,,,3360.0,,,7230.0,,4230.0,2292.0,26905.0,,,5491.0,8808.0,8818.0,,15960.0
2013-02-07 13:55:00,4765.0,6819.0,15310.0,,343.69,,2386.0,19920.0,59800.0,,1684.0,,,2084.0,,,3362.0,,,7264.0,,4252.0,2295.0,27055.0,,,5498.0,8876.0,8846.0,,15985.0
2013-02-07 14:55:00,4764.0,6802.0,15305.0,,343.2,,2385.0,19870.0,59780.0,,1686.0,,,2099.0,,,3356.0,,,7250.0,,4259.0,2291.0,26995.0,,,5495.0,8994.0,8820.0,,15955.0
2013-02-08 09:45:00,4770.0,6728.0,15310.0,,341.55,,2376.0,19905.0,59820.0,,1692.0,,,2084.0,,,3384.0,,,7278.0,,4261.0,2310.0,27180.0,,,5504.0,9014.0,8836.0,,16035.0
2013-02-08 10:55:00,4769.0,6737.0,15310.0,,341.8,,2377.0,19985.0,59930.0,,1694.0,,,2083.0,,,3377.0,,,7264.0,,4283.0,2318.0,27175.0,,,5497.0,8980.0,8826.0,,16045.0
2013-02-08 13:55:00,4770.0,6735.0,15305.0,,342.13,,2379.0,19940.0,59930.0,,1691.0,,,2084.0,,,3372.0,,,7272.0,,4285.0,2317.0,27055.0,,,5498.0,8982.0,8822.0,,16065.0
2013-02-08 14:55:00,4769.0,6754.0,15335.0,,342.4,,2378.0,19975.0,59910.0,,1690.0,,,2074.0,,,3371.0,,,7250.0,,4271.0,2308.0,26800.0,,,5483.0,9002.0,8800.0,,16020.0
2013-02-18 09:45:00,4735.0,6463.0,15360.0,,331.5,,2374.0,20085.0,59550.0,,1690.0,,,2046.0,,,3283.0,,,7212.0,,4270.0,2285.0,26590.0,,,5444.0,8948.0,8726.0,,15985.0
2013-02-18 10:55:00,4733.0,6469.0,15280.0,,331.63,,2372.0,20070.0,59180.0,,1678.0,,,2045.0,,,3293.0,,,7188.0,,4228.0,2287.0,26365.0,,,5433.0,8900.0,8718.0,,15875.0
2013-02-18 13:55:00,4735.0,6468.0,15265.0,,331.6,,2370.0,20085.0,59170.0,,1677.0,,,2040.0,,,3286.0,,,7204.0,,4205.0,2285.0,26315.0,,,5444.0,8890.0,8730.0,,15895.0
2013-02-18 14:55:00,4730.0,6459.0,15240.0,,331.19,,2369.0,20080.0,59060.0,,1675.0,,,2028.0,,,3283.0,,,7194.0,,4210.0,2292.0,26270.0,,,5437.0,8820.0,8716.0,,15860.0
2013-02-19 09:45:00,4732.0,6473.0,15235.0,,331.4,,2371.0,20150.0,59130.0,,1676.0,,,2009.0,,,3147.0,,,7238.0,,4221.0,2358.0,25750.0,,,5440.0,8864.0,8718.0,,15915.0
2013-02-19 10:55:00,4733.0,6479.0,15240.0,,331.45,,2369.0,20165.0,59160.0,,1678.0,,,2009.0,,,3152.0,,,7260.0,,4227.0,2359.0,25750.0,,,5439.0,8872.0,8722.0,,15930.0
2013-02-19 13:55:00,4735.0,6462.0,15225.0,,331.35,,2369.0,20160.0,59030.0,,1670.0,,,2014.0,,,3152.0,,,7254.0,,4210.0,2364.0,25645.0,,,5439.0,8814.0,8752.0,,15900.0
2013-02-19 14:55:00,4736.0,6469.0,15190.0,,331.15,,2372.0,20145.0,58970.0,,1678.0,,,2020.0,,,3154.0,,,7270.0,,4221.0,2363.0,25600.0,,,5451.0,8818.0,8760.0,,15920.0
2013-02-20 09:45:00,4742.0,6393.0,15210.0,,330.4,,2370.0,20210.0,58830.0,,1678.0,,,2021.0,,,3167.0,,,7294.0,,4222.0,2377.0,26195.0,,,5462.0,8832.0,8788.0,,15950.0
2013-02-20 10:55:00,4748.0,6400.0,15205.0,,330.2,,2368.0,20200.0,58850.0,,1675.0,,,2018.0,,,3176.0,,,7298.0,,4223.0,2379.0,26255.0,,,5480.0,8844.0,8800.0,,15960.0
2013-02-20 13:55:00,4745.0,6402.0,15165.0,,330.15,,2370.0,20130.0,58680.0,,1663.0,,,2000.0,,,3172.0,,,7282.0,,4201.0,2380.0,25920.0,,,5458.0,8770.0,8780.0,,15990.0
2013-02-20 14:55:00,4748.0,6402.0,15180.0,,330.2,,2370.0,20115.0,58770.0,,1662.0,,,1995.0,,,3174.0,,,7294.0,,4212.0,2375.0,25950.0,,,5458.0,8734.0,8792.0,,16055.0
2013-02-21 09:45:00,4728.0,6166.0,15035.0,,320.2,,2362.0,20050.0,57750.0,,1613.0,,,1920.0,,,3150.0,,,7192.0,,4134.0,2356.0,25075.0,,,5443.0,8600.0,8698.0,,15800.0
2013-02-21 10:55:00,4732.0,6173.0,15040.0,,321.11,,2363.0,20020.0,57780.0,,1611.0,,,1927.0,,,3157.0,,,7188.0,,4115.0,2375.0,25140.0,,,5452.0,8586.0,8702.0,,15795.0
2013-02-21 13:55:00,4724.0,6170.0,15010.0,,321.05,,2358.0,19940.0,57440.0,,1605.0,,,1928.0,,,3144.0,,,7174.0,,4084.0,2368.0,25045.0,,,5471.0,8522.0,8678.0,,15660.0
2013-02-21 14:55:00,4728.0,6184.0,15055.0,,322.18,,2362.0,19990.0,57620.0,,1607.0,,,1920.0,,,3167.0,,,7196.0,,4103.0,2379.0,25150.0,,,5532.0,8556.0,8692.0,,15735.0
