hour,A,AG,AL,AP,AU,BU,C,CF,CU,EG,FG,HC,I,J,JD,JM,M,MA,NI,P,PP,RB,RM,RU,SF,SM,SR,TA,Y,ZC,ZN
2013-01-08 13:55:00,4622.0,6130.0,15070.0,,331.0,,2309.0,20100.0,57710.0,,1427.0,,,1680.0,,,3756.0,,,6240.0,,3851.0,2487.0,25720.0,,,5718.0,9000.0,8750.0,,15195.0
2013-01-08 14:55:00,4622.0,6126.0,15065.0,,330.5,,2309.0,19900.0,57700.0,,1430.0,,,1680.0,,,3782.0,,,6240.0,,3860.0,2486.0,25610.0,,,5721.0,9004.0,8750.0,,15140.0
2013-01-09 09:45:00,4622.0,6169.0,15060.0,,332.5,,2309.0,19900.0,57640.0,,1427.0,,,1670.0,,,3771.0,,,6240.0,,3860.0,2512.0,25515.0,,,5721.0,9030.0,8750.0,,15160.0
2013-01-09 10:55:00,4622.0,6163.0,15060.0,,332.5,,2309.0,19880.0,57630.0,,1432.0,,,1670.0,,,3804.0,,,6240.0,,3870.0,2505.0,25530.0,,,5710.0,9032.0,8750.0,,15165.0
2013-01-09 13:55:00,4622.0,6167.0,15060.0,,332.5,,2309.0,19890.0,57660.0,,1436.0,,,1760.0,,,3794.0,,,6240.0,,3860.0,2495.0,25600.0,,,5700.0,9050.0,8750.0,,15140.0
2013-01-09 14:55:00,4622.0,6178.0,15045.0,,333.3,,2309.0,19850.0,57670.0,,1436.0,,,1760.0,,,3794.0,,,6240.0,,3860.0,2479.0,25620.0,,,5692.0,9054.0,8750.0,,15155.0
2013-01-10 09:45:00,4625.0,6155.0,15050.0,,333.3,,2309.0,19800.0,57700.0,,1442.0,,,1680.0,,,3785.0,,,6180.0,,3851.0,2470.0,25645.0,,,5689.0,9046.0,8754.0,,15160.0
2013-01-10 10:55:00,4625.0,6154.0,15050.0,,333.3,,2309.0,19770.0,57740.0,,1444.0,,,1680.0,,,3785.0,,,6180.0,,3851.0,2476.0,25635.0,,,5700.0,8990.0,8754.0,,15155.0
2013-01-10 13:55:00,4625.0,6158.0,15050.0,,332.4,,2309.0,19800.0,57750.0,,1433.0,,,1680.0,,,3752.0,,,6150.0,,3852.0,2468.0,25650.0,,,5709.0,8990.0,8754.0,,15170.0
2013-01-10 14:55:00,4625.0,6162.0,15055.0,,331.96,,2309.0,19770.0,57950.0,,1430.0,,,1680.0,,,3755.0,,,6158.0,,3825.0,2465.0,25725.0,,,5693.0,8990.0,8754.0,,15200.0
2013-01-11 09:45:00,4625.0,6245.0,15075.0,,331.96,,2309.0,19710.0,57970.0,,1431.0,,,1680.0,,,3750.0,,,6082.0,,3825.0,2514.0,25800.0,,,5720.0,8930.0,8230.0,,15230.0
2013-01-11 10:55:00,4625.0,6249.0,15060.0,,331.96,,2309.0,19695.0,58040.0,,1422.0,,,1680.0,,,3750.0,,,6082.0,,3825.0,2515.0,25650.0,,,5662.0,9004.0,8230.0,,15230.0
2013-01-11 13:55:00,4625.0,6251.0,15045.0,,331.96,,2309.0,19700.0,57900.0,,1410.0,,,1680.0,,,3740.0,,,6064.0,,3821.0,2518.0,25500.0,,,5668.0,9000.0,8230.0,,15195.0
2013-01-11 14:55:00,4625.0,6225.0,15060.0,,331.96,,2309.0,19650.0,57800.0,,1415.0,,,1680.0,,,3750.0,,,6074.0,,3816.0,2508.0,25265.0,,,5693.0,9006.0,8230.0,,15170.0
2013-01-14 09:45:00,4625.0,6202.0,15040.0,,334.11,,2309.0,19650.0,57700.0,,1424.0,,,1685.0,,,3800.0,,,6050.0,,3796.0,2526.0,25200.0,,,5680.0,9050.0,8230.0,,15100.0
2013-01-14 10:55:00,4625.0,6215.0,15035.0,,334.11,,2309.0,19680.0,57690.0,,1450.0,,,1685.0,,,3798.0,,,6050.0,,3796.0,2517.0,25200.0,,,5680.0,9040.0,8230.0,,15120.0
2013-01-14 13:55:00,4625.0,6235.0,15025.0,,332.5,,2309.0,19680.0,57800.0,,1477.0,,,1685.0,,,3798.0,,,6000.0,,3825.0,2529.0,25250.0,,,5650.0,9046.0,8230.0,,15180.0
2013-01-14 14:55:00,4625.0,6226.0,15015.0,,332.11,,2309.0,19675.0,57760.0,,1477.0,,,1685.0,,,3798.0,,,6000.0,,3875.0,2542.0,25450.0,,,5644.0,9042.0,8230.0,,15170.0
2013-01-15 09:45:00,4625.0,6285.0,14950.0,,332.11,,2309.0,19700.0,57530.0,,1482.0,,,1685.0,,,3792.0,,,6100.0,,3865.0,2613.0,25280.0,,,5644.0,8940.0,8230.0,,15100.0
2013-01-15 10:55:00,4625.0,6300.0,14925.0,,334.0,,2309.0,19650.0,57480.0,,1475.0,,,1685.0,,,3805.0,,,6100.0,,3860.0,2596.0,25200.0,,,5644.0,9000.0,8230.0,,15125.0
2013-01-15 13:55:00,4625.0,6310.0,14950.0,,334.0,,2309.0,19650.0,57280.0,,1477.0,,,1685.0,,,3801.0,,,6000.0,,3811.0,2586.0,25205.0,,,5644.0,9022.0,8500.0,,15030.0
2013-01-15 14:55:00,4625.0,6320.0,14925.0,,334.6,,2309.0,19690.0,57160.0,,1469.0,,,1685.0,,,3800.0,,,6000.0,,3811.0,2564.0,25200.0,,,5644.0,9022.0,8410.0,,14990.0
2013-01-16 09:45:00,4625.0,6398.0,15080.0,,335.08,,2309.0,19800.0,57690.0,,1452.0,,,1685.0,,,3775.0,,,6000.0,,3810.0,2560.0,25200.0,,,5600.0,9022.0,8410.0,,15100.0
2013-01-16 10:55:00,4625.0,6398.0,15070.0,,337.67,,2309.0,19730.0,57700.0,,1451.0,,,1670.0,,,3800.0,,,6000.0,,3811.0,2576.0,25185.0,,,5600.0,9022.0,8410.0,,15110.0
2013-01-16 13:55:00,4625.0,6393.0,15040.0,,337.67,,2309.0,19740.0,57580.0,,1436.0,,,1670.0,,,3800.0,,,6000.0,,3825.0,2562.0,25005.0,,,5600.0,9022.0,8410.0,,15095.0
2013-01-16 14:55:00,4625.0,6400.0,15060.0,,337.77,,2309.0,19800.0,57700.0,,1456.0,,,1600.0,,,3800.0,,,6000.0,,3825.0,2590.0,25180.0,,,5650.0,9022.0,8500.0,,15115.0
2013-01-17 09:45:00,4625.0,6390.0,15030.0,,337.52,,2309.0,19700.0,57440.0,,1458.0,,,1598.0,,,3800.0,,,6100.0,,3826.0,2587.0,25300.0,,,5650.0,9078.0,8500.0,,15100.0
2013-01-17 10:55:00,4625.0,6387.0,15025.0,,337.52,,2309.0,19650.0,57430.0,,1458.0,,,1598.0,,,3800.0,,,6100.0,,3812.0,2588.0,25240.0,,,5650.0,8906.0,8500.0,,15080.0
2013-01-17 13:55:00,4625.0,6373.0,15040.0,,337.52,,2309.0,19400.0,57470.0,,1457.0,,,1610.0,,,3800.0,,,6110.0,,3803.0,2585.0,25230.0,,,5650.0,8906.0,8500.0,,15090.0
2013-01-17 14:55:00,4625.0,6373.0,15040.0,,337.52,,2309.0,19400.0,57440.0,,1458.0,,,1630.0,,,3800.0,,,6140.0,,3820.0,2571.0,25300.0,,,5650.0,8906.0,8500.0,,15085.0
2013-01-18 09:45:00,4762.0,6432.0,15080.0,,337.52,,2366.0,19945.0,57820.0,,1469.0,,,1680.0,,,3632.0,,,6250.0,,3829.0,2569.0,25510.0,,,5564.0,8726.0,8598.0,,15190.0
2013-01-18 10:55:00,4751.0,6444.0,15065.0,,338.0,,2361.0,20000.0,57790.0,,1464.0,,,1680.0,,,3641.0,,,6250.0,,3829.0,2586.0,25495.0,,,5573.0,8726.0,8598.0,,15195.0
2013-01-18 13:55:00,4751.0,6450.0,15075.0,,338.0,,2361.0,20000.0,57920.0,,1454.0,,,1700.0,,,3639.0,,,6128.0,,3829.0,2590.0,25605.0,,,5579.0,8714.0,8598.0,,15210.0
2013-01-18 14:55:00,4761.0,6455.0,15080.0,,338.0,,2369.0,19995.0,57950.0,,1456.0,,,1700.0,,,3630.0,,,6306.0,,3811.0,2580.0,25505.0,,,5571.0,8704.0,8580.0,,15240.0
2013-01-21 09:45:00,4757.0,6490.0,15075.0,,338.0,,2367.0,19965.0,57870.0,,1458.0,,,1700.0,,,3651.0,,,6306.0,,3838.0,2584.0,25310.0,,,5557.0,8704.0,8670.0,,15200.0
2013-01-21 10:55:00,4818.0,6490.0,15075.0,,338.0,,2366.0,19965.0,57850.0,,1455.0,,,1700.0,,,3656.0,,,6306.0,,3838.0,2575.0,25410.0,,,5550.0,8658.0,8670.0,,15190.0
2013-01-21 13:55:00,4790.0,6472.0,15070.0,,338.9,,2358.0,19995.0,57830.0,,1461.0,,,1700.0,,,3638.0,,,6306.0,,3801.0,2568.0,25375.0,,,5550.0,8660.0,8670.0,,15185.0
2013-01-21 14:55:00,4790.0,6471.0,15065.0,,338.71,,2358.0,19950.0,57820.0,,1466.0,,,1700.0,,,3626.0,,,6252.0,,3830.0,2569.0,25305.0,,,5515.0,8690.0,8670.0,,15185.0
2013-01-22 09:45:00,4779.0,6490.0,15070.0,,338.71,,2360.0,19900.0,58040.0,,1462.0,,,1707.0,,,3638.0,,,6252.0,,3849.0,2587.0,25660.0,,,5506.0,8696.0,8700.0,,15230.0
2013-01-22 10:55:00,4779.0,6486.0,15070.0,,338.71,,2364.0,19940.0,58070.0,,1461.0,,,1707.0,,,3643.0,,,6252.0,,3849.0,2582.0,25650.0,,,5510.0,8630.0,8700.0,,15240.0
2013-01-22 13:55:00,4779.0,6490.0,15060.0,,338.71,,2362.0,19950.0,58200.0,,1454.0,,,1707.0,,,3652.0,,,6252.0,,3815.0,2587.0,25610.0,,,5506.0,8640.0,8700.0,,15260.0
2013-01-22 14:55:00,4779.0,6491.0,15060.0,,338.71,,2362.0,19955.0,58300.0,,1444.0,,,1707.0,,,3670.0,,,6252.0,,3815.0,2588.0,25650.0,,,5516.0,8640.0,8700.0,,15290.0
2013-01-23 09:45:00,4779.0,6499.0,15065.0,,338.8,,2362.0,20005.0,58150.0,,1446.0,,,1707.0,,,3680.0,,,6258.0,,3803.0,2594.0,25655.0,,,5474.0,8656.0,8700.0,,15285.0
2013-01-23 10:55:00,4779.0,6490.0,15060.0,,339.2,,2362.0,20100.0,58130.0,,1455.0,,,1707.0,,,3672.0,,,6300.0,,3820.0,2587.0,25630.0,,,5457.0,8656.0,8700.0,,15280.0
2013-01-23 13:55:00,4779.0,6495.0,15055.0,,339.2,,2361.0,20025.0,58110.0,,1454.0,,,1707.0,,,3674.0,,,6378.0,,3812.0,2587.0,25600.0,,,5461.0,8658.0,8700.0,,15280.0
2013-01-23 14:55:00,4801.0,6488.0,15055.0,,339.2,,2361.0,20105.0,58180.0,,1452.0,,,1707.0,,,3679.0,,,6378.0,,3899.0,2577.0,25665.0,,,5463.0,8648.0,8700.0,,15315.0
2013-01-24 09:45:00,4817.0,6455.0,15030.0,,339.54,,2352.0,20115.0,58020.0,,1460.0,,,1707.0,,,3655.0,,,6280.0,,3833.0,2529.0,25340.0,,,5463.0,8590.0,8646.0,,15260.0
2013-01-24 10:55:00,4817.0,6457.0,15025.0,,335.49,,2356.0,20050.0,58080.0,,1458.0,,,1707.0,,,3650.0,,,6200.0,,3822.0,2530.0,25300.0,,,5463.0,8614.0,8620.0,,15270.0
2013-01-24 13:55:00,4780.0,6437.0,15020.0,,335.51,,2356.0,20075.0,58050.0,,1441.0,,,1639.0,,,3637.0,,,6200.0,,3827.0,2486.0,25215.0,,,5471.0,8614.0,8600.0,,15240.0
2013-01-24 14:55:00,4780.0,6423.0,15025.0,,336.11,,2357.0,20090.0,58080.0,,1439.0,,,1639.0,,,3633.0,,,6110.0,,3830.0,2489.0,25300.0,,,5469.0,8642.0,8586.0,,15250.0
2013-01-25 09:45:00,4777.0,6360.0,15020.0,,334.89,,2357.0,20130.0,58240.0,,1437.0,,,1639.0,,,3663.0,,,6106.0,,3830.0,2507.0,25315.0,,,5450.0,8726.0,8586.0,,15365.0
2013-01-25 10:55:00,4777.0,6372.0,15030.0,,335.46,,2358.0,20120.0,58310.0,,1438.0,,,1639.0,,,3666.0,,,6124.0,,3845.0,2504.0,25315.0,,,5453.0,8690.0,8586.0,,15350.0
2013-01-25 13:55:00,4771.0,6377.0,15030.0,,334.51,,2358.0,20130.0,58290.0,,1439.0,,,1639.0,,,3649.0,,,6098.0,,3829.0,2515.0,25265.0,,,5448.0,8736.0,8586.0,,15355.0
2013-01-25 14:55:00,4771.0,6389.0,15030.0,,335.02,,2356.0,20105.0,58300.0,,1440.0,,,1639.0,,,3647.0,,,6088.0,,3830.0,2508.0,25255.0,,,5442.0,8718.0,8586.0,,15355.0
2013-01-28 09:45:00,4771.0,6316.0,15000.0,,335.02,,2357.0,20090.0,58100.0,,1455.0,,,1639.0,,,3690.0,,,6088.0,,3835.0,2509.0,25250.0,,,5350.0,8718.0,8602.0,,15385.0
2013-01-28 10:55:00,4771.0,6311.0,14995.0,,335.02,,2359.0,20090.0,58040.0,,1456.0,,,1639.0,,,3682.0,,,6088.0,,3835.0,2491.0,25120.0,,,5368.0,8686.0,8602.0,,15350.0
2013-01-28 13:55:00,4771.0,6321.0,14985.0,,335.02,,2358.0,20060.0,58070.0,,1458.0,,,1639.0,,,3692.0,,,6088.0,,3842.0,2503.0,25210.0,,,5377.0,8750.0,8602.0,,15360.0
2013-01-28 14:55:00,4771.0,6329.0,14980.0,,333.6,,2358.0,20135.0,58120.0,,1460.0,,,1639.0,,,3719.0,,,6052.0,,3842.0,2511.0,25220.0,,,5372.0,8778.0,8602.0,,15355.0
2013-01-29 09:45:00,4779.0,6306.0,14965.0,,334.24,,2358.0,20185.0,58200.0,,1469.0,,,1639.0,,,3710.0,,,6052.0,,3836.0,2511.0,25400.0,,,5384.0,8760.0,8602.0,,15360.0
2013-01-29 10:55:00,4779.0,6310.0,14965.0,,334.18,,2358.0,20185.0,58070.0,,1453.0,,,1639.0,,,3710.0,,,6052.0,,3836.0,2519.0,25405.0,,,5386.0,8764.0,8602.0,,15370.0
2013-01-29 13:55:00,4779.0,6312.0,14960.0,,334.22,,2358.0,20200.0,58150.0,,1459.0,,,1639.0,,,3708.0,,,6052.0,,3840.0,2517.0,25400.0,,,5385.0,8768.0,8602.0,,15410.0
2013-01-29 14:55:00,4793.0,6336.0,14980.0,,334.22,,2360.0,20305.0,58320.0,,1455.0,,,1639.0,,,3708.0,,,6052.0,,3850.0,2518.0,25530.0,,,5388.0,8798.0,8550.0,,15410.0
2013-01-30 09:45:00,4799.0,6372.0,14990.0,,334.22,,2362.0,20320.0,58600.0,,1461.0,,,1676.0,,,3742.0,,,6100.0,,3844.0,2525.0,25770.0,,,5417.0,8798.0,8550.0,,15625.0
2013-01-30 10:55:00,4800.0,6370.0,14995.0,,334.22,,2362.0,20300.0,58630.0,,1457.0,,,1676.0,,,3767.0,,,6100.0,,3877.0,2528.0,25720.0,,,5425.0,8800.0,8588.0,,15600.0
2013-01-30 13:55:00,4800.0,6362.0,14995.0,,334.22,,2362.0,20300.0,58630.0,,1455.0,,,1676.0,,,3778.0,,,6100.0,,3885.0,2533.0,25710.0,,,5430.0,8838.0,8588.0,,15580.0
2013-01-30 14:55:00,4800.0,6366.0,15000.0,,335.26,,2362.0,20320.0,58600.0,,1455.0,,,1676.0,,,3780.0,,,6090.0,,3881.0,2535.0,25680.0,,,5412.0,8838.0,8588.0,,15610.0
2013-01-31 09:45:00,4800.0,6460.0,15025.0,,335.27,,2372.0,20300.0,58830.0,,1441.0,,,1676.0,,,3810.0,,,5976.0,,3876.0,2541.0,25800.0,,,5446.0,8818.0,8588.0,,15680.0
2013-01-31 10:55:00,4800.0,6465.0,15020.0,,335.27,,2368.0,20280.0,58820.0,,1441.0,,,1676.0,,,3791.0,,,6100.0,,3881.0,2538.0,25665.0,,,5443.0,8784.0,8588.0,,15670.0
2013-01-31 13:55:00,4800.0,6475.0,15020.0,,336.0,,2368.0,20260.0,58900.0,,1441.0,,,1676.0,,,3811.0,,,6000.0,,3889.0,2541.0,25660.0,,,5448.0,8782.0,8588.0,,15725.0
2013-01-31 14:55:00,4800.0,6476.0,15030.0,,336.5,,2369.0,20195.0,59000.0,,1439.0,,,1676.0,,,3810.0,,,6336.0,,3831.0,2538.0,25755.0,,,5457.0,8832.0,8588.0,,15780.0
2013-02-01 09:45:00,4800.0,6363.0,14990.0,,336.5,,2369.0,20170.0,58790.0,,1444.0,,,1676.0,,,3810.0,,,6336.0,,3890.0,2485.0,25690.0,,,5483.0,8832.0,8588.0,,15680.0
2013-02-01 10:55:00,4800.0,6357.0,14990.0,,336.5,,2351.0,20050.0,58780.0,,1438.0,,,1676.0,,,3793.0,,,6336.0,,3900.0,2502.0,25670.0,,,5471.0,8774.0,8588.0,,15635.0
2013-02-01 13:55:00,4791.0,6362.0,14985.0,,336.5,,2358.0,20025.0,58900.0,,1441.0,,,1676.0,,,3805.0,,,6336.0,,3910.0,2504.0,25920.0,,,5476.0,8816.0,8680.0,,15715.0
2013-02-01 14:55:00,4802.0,6378.0,14990.0,,336.5,,2366.0,19980.0,58960.0,,1445.0,,,1676.0,,,3820.0,,,6336.0,,3910.0,2518.0,25950.0,,,5479.0,8818.0,8698.0,,15750.0
2013-02-04 09:45:00,4802.0,6405.0,15025.0,,335.92,,2368.0,20035.0,59430.0,,1463.0,,,1676.0,,,3838.0,,,6098.0,,3910.0,2562.0,26120.0,,,5480.0,8842.0,8698.0,,15850.0
2013-02-04 10:55:00,4802.0,6430.0,15000.0,,335.5,,2366.0,19940.0,59260.0,,1450.0,,,1676.0,,,3839.0,,,6098.0,,3910.0,2560.0,26165.0,,,5480.0,8850.0,8698.0,,15780.0
2013-02-04 13:55:00,4802.0,6442.0,14985.0,,335.5,,2365.0,19900.0,59300.0,,1468.0,,,1676.0,,,3839.0,,,6098.0,,3910.0,2567.0,26225.0,,,5480.0,8850.0,8698.0,,15840.0
2013-02-04 14:55:00,4802.0,6435.0,14995.0,,336.5,,2363.0,19945.0,59230.0,,1470.0,,,1676.0,,,3835.0,,,6098.0,,3960.0,2563.0,26305.0,,,5460.0,8872.0,8698.0,,15850.0
2013-02-05 09:45:00,4812.0,6430.0,14935.0,,336.5,,2364.0,19910.0,59100.0,,1471.0,,,1676.0,,,3862.0,,,6098.0,,3960.0,2599.0,26175.0,,,5458.0,8820.0,8654.0,,15750.0
2013-02-05 10:55:00,4812.0,6422.0,14940.0,,336.5,,2358.0,19910.0,59050.0,,1461.0,,,1676.0,,,3879.0,,,6098.0,,3960.0,2595.0,26130.0,,,5438.0,8838.0,8654.0,,15715.0
2013-02-05 13:55:00,4812.0,6422.0,14945.0,,336.5,,2353.0,19860.0,59050.0,,1453.0,,,1676.0,,,3879.0,,,6098.0,,3960.0,2582.0,26285.0,,,5435.0,8844.0,8694.0,,15690.0
2013-02-05 14:55:00,4819.0,6422.0,14945.0,,336.5,,2358.0,19860.0,59050.0,,1450.0,,,1676.0,,,3862.0,,,6098.0,,3960.0,2589.0,26300.0,,,5427.0,8848.0,8694.0,,15670.0
2013-02-06 09:45:00,4788.0,6428.0,14945.0,,336.5,,2363.0,19860.0,59210.0,,1459.0,,,1676.0,,,3893.0,,,6098.0,,3910.0,2594.0,26445.0,,,5440.0,8848.0,8686.0,,15785.0
2013-02-06 10:55:00,4788.0,6424.0,14940.0,,336.5,,2362.0,19860.0,59170.0,,1455.0,,,1676.0,,,3881.0,,,6098.0,,3910.0,2592.0,26340.0,,,5440.0,8870.0,8686.0,,15710.0
2013-02-06 13:55:00,4788.0,6425.0,14935.0,,336.5,,2364.0,19965.0,59060.0,,1452.0,,,1676.0,,,3882.0,,,6098.0,,3900.0,2588.0,26120.0,,,5451.0,8870.0,8686.0,,15715.0
2013-02-06 14:55:00,4801.0,6387.0,14910.0,,336.5,,2361.0,19945.0,58970.0,,1446.0,,,1676.0,,,3881.0,,,6098.0,,3890.0,2581.0,26130.0,,,5454.0,8830.0,8686.0,,15610.0
2013-02-07 09:45:00,4801.0,6402.0,14850.0,,336.5,,2361.0,19800.0,58700.0,,1448.0,,,1676.0,,,3870.0,,,6098.0,,3890.0,2577.0,25935.0,,,5372.0,8830.0,8686.0,,15565.0
2013-02-07 10:55:00,4801.0,6427.0,14880.0,,336.5,,2361.0,19775.0,58720.0,,1439.0,,,1676.0,,,3868.0,,,6098.0,,3890.0,2572.0,25880.0,,,5372.0,8800.0,8686.0,,15540.0
2013-02-07 13:55:00,4801.0,6443.0,14865.0,,336.5,,2360.0,19715.0,58740.0,,1446.0,,,1676.0,,,3875.0,,,6098.0,,3890.0,2576.0,26000.0,,,5372.0,8830.0,8686.0,,15550.0
2013-02-07 14:55:00,4801.0,6426.0,14865.0,,336.5,,2360.0,19670.0,58780.0,,1453.0,,,1676.0,,,3875.0,,,6098.0,,3890.0,2571.0,25955.0,,,5372.0,8866.0,8676.0,,15550.0
2013-02-08 09:45:00,4869.0,6426.0,14860.0,,336.5,,2357.0,19660.0,58860.0,,1457.0,,,1676.0,,,3920.0,,,6098.0,,3892.0,2594.0,26085.0,,,5372.0,8866.0,8676.0,,15630.0
2013-02-08 10:55:00,4806.0,6355.0,14860.0,,336.5,,2359.0,19655.0,59000.0,,1457.0,,,1676.0,,,3892.0,,,6098.0,,3892.0,2588.0,26085.0,,,5372.0,8880.0,8676.0,,15630.0
2013-02-08 13:55:00,4805.0,6356.0,14850.0,,336.5,,2359.0,19650.0,58950.0,,1457.0,,,1676.0,,,3900.0,,,6098.0,,3892.0,2588.0,26000.0,,,5372.0,8880.0,8676.0,,15630.0
2013-02-08 14:55:00,4805.0,6370.0,14860.0,,336.5,,2359.0,19650.0,58980.0,,1457.0,,,1676.0,,,3900.0,,,6098.0,,3892.0,2579.0,25905.0,,,5398.0,8880.0,8676.0,,15630.0
2013-02-18 09:45:00,4805.0,6090.0,14900.0,,336.5,,2359.0,19715.0,58640.0,,1457.0,,,1676.0,,,3848.0,,,6098.0,,3892.0,2551.0,25700.0,,,5398.0,8880.0,8620.0,,15565.0
2013-02-18 10:55:00,4805.0,6093.0,14825.0,,336.5,,2359.0,19565.0,58460.0,,1457.0,,,1676.0,,,3828.0,,,6098.0,,3885.0,2558.0,25510.0,,,5398.0,8880.0,8620.0,,15500.0
2013-02-18 13:55:00,4805.0,6080.0,14810.0,,336.5,,2362.0,19585.0,58440.0,,1457.0,,,1676.0,,,3828.0,,,6098.0,,3885.0,2557.0,25510.0,,,5398.0,8880.0,8620.0,,15510.0
2013-02-18 14:55:00,4800.0,6085.0,14770.0,,336.5,,2370.0,19605.0,58470.0,,1457.0,,,1676.0,,,3829.0,,,6098.0,,3871.0,2564.0,25450.0,,,5398.0,8880.0,8620.0,,15495.0
2013-02-19 09:45:00,4800.0,6132.0,14905.0,,326.85,,2370.0,19610.0,58590.0,,1445.0,,,1676.0,,,3810.0,,,6462.0,,3914.0,2620.0,25405.0,,,5413.0,8848.0,8590.0,,15610.0
2013-02-19 10:55:00,4809.0,6143.0,14900.0,,324.67,,2370.0,19595.0,58600.0,,1445.0,,,1676.0,,,3820.0,,,6462.0,,3914.0,2626.0,25395.0,,,5501.0,8848.0,8590.0,,15600.0
2013-02-19 13:55:00,4809.0,6134.0,14890.0,,326.28,,2379.0,19600.0,58530.0,,1444.0,,,1676.0,,,3825.0,,,6462.0,,3905.0,2627.0,25270.0,,,5484.0,8848.0,8590.0,,15600.0
2013-02-19 14:55:00,4820.0,6134.0,14855.0,,325.51,,2380.0,19600.0,58490.0,,1444.0,,,1676.0,,,3817.0,,,6462.0,,3905.0,2633.0,25270.0,,,5421.0,8700.0,8590.0,,15580.0
2013-02-20 09:45:00,4809.0,6075.0,14885.0,,326.44,,2375.0,19685.0,58410.0,,1450.0,,,1676.0,,,3835.0,,,6462.0,,3919.0,2649.0,25300.0,,,5421.0,8700.0,8590.0,,15650.0
2013-02-20 10:55:00,4809.0,6080.0,14875.0,,325.4,,2376.0,19700.0,58390.0,,1450.0,,,1676.0,,,3850.0,,,6462.0,,3904.0,2650.0,25300.0,,,5426.0,8760.0,8590.0,,15640.0
2013-02-20 13:55:00,4809.0,6085.0,14845.0,,325.02,,2382.0,19695.0,58270.0,,1446.0,,,1676.0,,,3850.0,,,6462.0,,3903.0,2648.0,25080.0,,,5464.0,8770.0,8650.0,,15670.0
2013-02-20 14:55:00,4809.0,6089.0,14855.0,,325.67,,2377.0,19670.0,58310.0,,1446.0,,,1676.0,,,3850.0,,,6462.0,,3914.0,2643.0,25040.0,,,5464.0,8758.0,8626.0,,15730.0
2013-02-21 09:45:00,4841.0,5850.0,14710.0,,317.34,,2386.0,19530.0,57420.0,,1427.0,,,1676.0,,,3818.0,,,6150.0,,3865.0,2629.0,24150.0,,,5423.0,8750.0,8626.0,,15500.0
2013-02-21 10:55:00,4841.0,5861.0,14705.0,,315.81,,2381.0,19500.0,57420.0,,1426.0,,,1676.0,,,3828.0,,,6150.0,,3851.0,2637.0,24405.0,,,5424.0,8750.0,8626.0,,15485.0
2013-02-21 13:55:00,4821.0,5862.0,14680.0,,317.59,,2366.0,19405.0,57140.0,,1426.0,,,1676.0,,,3849.0,,,6150.0,,3869.0,2637.0,24300.0,,,5430.0,8650.0,8590.0,,15390.0
2013-02-21 14:55:00,4821.0,5867.0,14730.0,,317.59,,2378.0,19410.0,57270.0,,1421.0,,,1676.0,,,3864.0,,,6150.0,,3866.0,2659.0,24390.0,,,5492.0,8648.0,8436.0,,15450.0
